organ_label,organ_id,anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,representation_of,svg file of single 2DFTU,exist_asctb,type,REF/1,REF/1/DOI,REF/1/NOTES,Inset #,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_20,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_21,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_22,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_23,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_24,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_25,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_26,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_27,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_28,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_29,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_30,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_31,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_32,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_33,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_34,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_35,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_36,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_37,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_38,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_39,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_40,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_41,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_42,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_43,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_44,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_45,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_46,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_47,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_48,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_49,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_50,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_51,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Liver,UBERON:0002107,#FTULiverLobule_inset2,#2DRefObjects,Hepatocyte_52,hepatocyte,CL:0000182,http://purl.obolibrary.org/obo/CL_0000182,liver_lobule_liver,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thin_limb,descending thin limb of loop of Henle,UBERON:0001289,http://purl.obolibrary.org/obo/UBERON_0001289,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thin_limb,descending thin limb of loop of Henle,UBERON:0001289,http://purl.obolibrary.org/obo/UBERON_0001289,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thin_limb,ascending thin limb of loop of Henle,UBERON:0004193,http://purl.obolibrary.org/obo/UBERON_0004193,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thin_limb,ascending thin limb of loop of Henle,UBERON:0004193,http://purl.obolibrary.org/obo/UBERON_0004193,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule,connecting tubule,UBERON:0005097,http://purl.obolibrary.org/obo/UBERON_0005097,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule,connecting tubule,UBERON:0005097,http://purl.obolibrary.org/obo/UBERON_0005097,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Cortical_Collecting_Duct,cortical collecting duct,UBERON:0004203,http://purl.obolibrary.org/obo/UBERON_0004203,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Distal_Convoluted_Tubule,distal convoluted tubule,UBERON:0001292,http://purl.obolibrary.org/obo/UBERON_0001292,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Distal_Convoluted_Tubule,distal convoluted tubule,UBERON:0001292,http://purl.obolibrary.org/obo/UBERON_0001292,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Glomerulus,Renal Corpuscle,UBERON:0001229,http://purl.obolibrary.org/obo/UBERON_0001229,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Glomerulus,Renal Corpuscle,UBERON:0001229,http://purl.obolibrary.org/obo/UBERON_0001229,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule,proximal tubule,UBERON:0004134,http://purl.obolibrary.org/obo/UBERON_0004134,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule,proximal tubule,UBERON:0004134,http://purl.obolibrary.org/obo/UBERON_0004134,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule,proximal tubule,UBERON:0004134,http://purl.obolibrary.org/obo/UBERON_0004134,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule,proximal tubule,UBERON:0004134,http://purl.obolibrary.org/obo/UBERON_0004134,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule,proximal tubule,UBERON:0004134,http://purl.obolibrary.org/obo/UBERON_0004134,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule,proximal tubule,UBERON:0004134,http://purl.obolibrary.org/obo/UBERON_0004134,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_limb,thick ascending limb of loop of Henle,UBERON:0001291,http://purl.obolibrary.org/obo/UBERON_0001291,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_limb,thick ascending limb of loop of Henle,UBERON:0001291,http://purl.obolibrary.org/obo/UBERON_0001291,nephron_kidney,1,AS,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_1,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,1,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_2,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,1,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_3,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,1,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_4,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,2,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_5,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,2,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_6,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,2,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_7,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_8,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_9,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_10,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_11,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_12,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_13,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_14,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_15,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Connecting_Tubule_Cell_16,kidney connecting tubule epithelial cell,CL:1000768,http://purl.obolibrary.org/obo/CL_1000768,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thin_Limb_Cell_1,kidney loop of Henle thin ascending limb epithelial cell,CL:1001107,http://purl.obolibrary.org/obo/CL_1001107,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thin_Limb_Cell_2,kidney loop of Henle thin descending limb epithelial cell,CL:1001111,http://purl.obolibrary.org/obo/CL_1001111,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_Limb_1,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,http://purl.obolibrary.org/obo/CL_1001106,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_Limb_2,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,http://purl.obolibrary.org/obo/CL_1001106,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_Limb_3,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,http://purl.obolibrary.org/obo/CL_1001106,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_Limb_4,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,http://purl.obolibrary.org/obo/CL_1001106,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_Limb_5,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,http://purl.obolibrary.org/obo/CL_1001106,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_Limb_6,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,http://purl.obolibrary.org/obo/CL_1001106,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_Limb_7,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,http://purl.obolibrary.org/obo/CL_1001106,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_Limb_8,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,http://purl.obolibrary.org/obo/CL_1001106,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_Limb_9,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,http://purl.obolibrary.org/obo/CL_1001106,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_Limb_10,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,http://purl.obolibrary.org/obo/CL_1001106,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Thick_Ascending_Limb_11,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,http://purl.obolibrary.org/obo/CL_1001106,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_1,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_2,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_3,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_4,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_5,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_6,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_7,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_8,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_9,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_10,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_11,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_12,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_13,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Proximal_Tubule_14,epithelial cell of proximal tubule,CL:0002306,http://purl.obolibrary.org/obo/CL_0002306,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Macula_Densa_Cell_1,macula densa epithelial cell,CL:1000850,http://purl.obolibrary.org/obo/CL_1000850,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Macula_Densa_Cell_2,macula densa epithelial cell,CL:1000850,http://purl.obolibrary.org/obo/CL_1000850,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Macula_Densa_Cell_3,macula densa epithelial cell,CL:1000850,http://purl.obolibrary.org/obo/CL_1000850,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Macula_Densa_Cell_4,macula densa epithelial cell,CL:1000850,http://purl.obolibrary.org/obo/CL_1000850,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Macula_Densa_Cell_5,macula densa epithelial cell,CL:1000850,http://purl.obolibrary.org/obo/CL_1000850,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Macula_Densa_Cell_6,macula densa epithelial cell,CL:1000850,http://purl.obolibrary.org/obo/CL_1000850,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#Kidney,UBERON:0002113,#FTUNephron,#2DRefObjects,Macula_Densa_Cell_7,macula densa epithelial cell,CL:1000850,http://purl.obolibrary.org/obo/CL_1000850,nephron_kidney,1,CT,,,,,,,,,,,,,,,,,,,,
#ProstateGland        UBERON:0002367,,#FTUProstateGlandularAcinus,#2DRefObjects,Fibroblast_Of_Subepithelial_Connective_Tissue_1,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,http://purl.obolibrary.org/obo/CL_1000301,prostate_glandular_acinus_prostate,1,CT,,,,,,,,,,,,,,,,,,,,
#ProstateGland        UBERON:0002367,,#FTUProstateGlandularAcinus,#2DRefObjects,Fibroblast_Of_Subepithelial_Connective_Tissue_2,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,http://purl.obolibrary.org/obo/CL_1000301,prostate_glandular_acinus_prostate,1,CT,,,,,,,,,,,,,,,,,,,,
#ProstateGland        UBERON:0002367,,#FTUProstateGlandularAcinus,#2DRefObjects,Fibroblast_Of_Subepithelial_Connective_Tissue_3,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,http://purl.obolibrary.org/obo/CL_1000301,prostate_glandular_acinus_prostate,1,CT,,,,,,,,,,,,,,,,,,,,
#ProstateGland        UBERON:0002367,,#FTUProstateGlandularAcinus,#2DRefObjects,Fibroblast_Of_Subepithelial_Connective_Tissue_4,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,http://purl.obolibrary.org/obo/CL_1000301,prostate_glandular_acinus_prostate,1,CT,,,,,,,,,,,,,,,,,,,,
#ProstateGland        UBERON:0002367,,#FTUProstateGlandularAcinus,#2DRefObjects,Fibroblast_Of_Subepithelial_Connective_Tissue_5,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,http://purl.obolibrary.org/obo/CL_1000301,prostate_glandular_acinus_prostate,1,CT,,,,,,,,,,,,,,,,,,,,
#ProstateGland        UBERON:0002367,,#FTUProstateGlandularAcinus,#2DRefObjects,Fibroblast_Of_Subepithelial_Connective_Tissue_6,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,http://purl.obolibrary.org/obo/CL_1000301,prostate_glandular_acinus_prostate,1,CT,,,,,,,,,,,,,,,,,,,,
#ProstateGland        UBERON:0002367,,#FTUProstateGlandularAcinus,#2DRefObjects,Fibroblast_Of_Subepithelial_Connective_Tissue_7,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,http://purl.obolibrary.org/obo/CL_1000301,prostate_glandular_acinus_prostate,1,CT,,,,,,,,,,,,,,,,,,,,
#ProstateGland        UBERON:0002367,,#FTUProstateGlandularAcinus,#2DRefObjects,Fibroblast_Of_Subepithelial_Connective_Tissue_8,fibroblast of subepithelial connective tissue of prostatic gland,CL:1000301,http://purl.obolibrary.org/obo/CL_1000301,prostate_glandular_acinus_prostate,1,CT,,,,,,,,,,,,,,,,,,,,
