organ,organ_ID,anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,representation_of,svg file of single 2DFTU,exist_asctb,type,REF/1,REF/1/DOI,REF/1/NOTES,Inset #,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_1,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_2,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_3,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_4,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_5,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_6,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_7,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_8,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_9,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_10,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_11,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_12,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_13,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_14,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_15,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_16,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_17,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_18,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_19,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_20,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_21,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_22,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_23,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_24,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_25,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_26,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_27,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_28,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_29,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_30,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_31,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_32,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_33,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_34,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_35,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_36,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_37,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_38,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_39,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_40,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_41,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_42,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_43,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_44,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_45,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_46,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_47,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_48,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_49,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_50,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_51,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Mucus_Cell_52,mucus cell of submucosal glands,LMHA:00238,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Epithelial_cell_Of_Collecting_Duct_left,epithelial cell of collecting ducts of submucosal glands,LMHA:00693,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Epithelial_cell_Of_Collecting_Duct_right,epithelial cell of collecting ducts of submucosal glands,LMHA:00693,,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_1,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_2,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_3,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_4,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_5,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_6,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_7,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_8,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_9,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_10,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_11,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_12,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_13,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_14,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_15,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_16,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_17,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_18,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_19,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_20,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_21,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_22,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_23,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_24,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_25,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_26,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_27,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_28,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_29,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_30,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_31,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_32,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_33,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_34,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_35,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_36,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_37,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_38,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_39,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_40,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_41,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_42,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_43,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_44,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_45,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_46,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_47,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_48,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_49,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_50,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_51,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_52,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_53,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_54,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUBronchialSubmucosalGland,#2DRefObjects,Serous_Cell_55,serous cell of submucosal glands,CL:0000313,http://purl.obolibrary.org/obo/CL_0000313,bronchial_submucosal_gland,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_II_Pneumocyte_1,type II pneumocyte,CL:0002063,http://purl.obolibrary.org/obo/CL_0002063,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_II_Pneumocyte_2,type II pneumocyte,CL:0002063,http://purl.obolibrary.org/obo/CL_0002063,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_II_Pneumocyte_3,type II pneumocyte,CL:0002063,http://purl.obolibrary.org/obo/CL_0002063,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_II_Pneumocyte_4,type II pneumocyte,CL:0002063,http://purl.obolibrary.org/obo/CL_0002063,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Type_II_Pneumocyte_5,type II pneumocyte,CL:0002063,http://purl.obolibrary.org/obo/CL_0002063,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
#Lung,UBERON:0002048,#FTUAlveoli,#2DRefObjects,Pericyte_1,lung pericyte,CL:0009089,http://purl.obolibrary.org/obo/CL_0009089,alveoli,1,CT,,,,,,,,,,,,,,,,,,,,
